Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
HA,CY147955,Yes,4,1747,H1N1,3/26/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/24062/2009
HA,GQ162194,No,4,1701,H1N1,4/2/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/3955/2009(H1N1)
HA,GQ223112,Yes,4,1701,H1N1,4/3/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4108/2009(H1N1)
HA,GQ162170,Yes,4,1701,H1N1,4/3/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4108/2009(H1N1)
HA,GQ149689,Yes,4,1701,H1N1,4/3/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4108/2009(H1N1)
HA,GQ149662,Yes,4,1701,H1N1,4/3/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4108/2009(H1N1)
HA,GQ149654,Yes,4,1701,H1N1,4/3/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4108/2009(H1N1)
HA,GQ149668,Yes,4,1701,H1N1,4/3/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4108/2009(H1N1)
HA,GQ149692,Yes,4,1701,H1N1,4/7/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4115/2009(H1N1)
HA,GQ162182,No,4,1701,H1N1,4/13/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4176/2009(H1N1)
HA,GQ162172,Yes,4,1701,H1N1,4/15/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4269/2009(H1N1)
HA,GQ339881,No,4,1701,H1N1,4/15/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4283/2009(H1N1)
HA,GQ149677,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4482/2009(H1N1)
HA,GQ162190,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4482/2009(H1N1)
HA,GQ149674,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4482/2009(H1N1)
HA,GQ149671,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4482/2009(H1N1)
HA,GQ162185,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4486/2009(H1N1)
HA,GQ149647,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4486/2009(H1N1)
HA,GQ162202,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4486/2009(H1N1)
HA,GQ149623,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4486/2009(H1N1)
HA,GQ162195,No,4,1701,H1N1,4/17/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4502/2009(H1N1)
HA,GQ162197,No,4,1701,H1N1,4/20/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4575/2009(H1N1)
HA,GQ162174,No,4,1701,H1N1,4/20/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4593/2009(H1N1)
HA,GQ162191,No,4,1701,H1N1,4/20/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4595/2009(H1N1)
HA,GQ149641,Yes,4,1701,H1N1,4/19/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4603/2009(H1N1)
HA,GQ149630,Yes,4,1701,H1N1,4/19/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4603/2009(H1N1)
HA,GQ149684,Yes,4,1701,H1N1,4/19/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4603/2009(H1N1)
HA,GQ149634,Yes,4,1701,H1N1,4/19/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4604/2009(H1N1)
HA,GQ162183,No,4,1701,H1N1,4/20/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4627/2009(H1N1)
HA,GQ162200,No,4,1701,H1N1,4/20/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4635/2009(H1N1)
HA,GQ162204,No,4,1701,H1N1,4/20/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/4646/2009(H1N1)
HA,CY097876,Yes,4,1701,H1N1,4/25/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/47N/2009
HA,CY040888,Yes,4,1701,H1N1,4/25/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/47N/2009(H1N1)
HA,CY044163,Yes,4,1701,H1N1,4/25/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/48N/2009(H1N1)
HA,KJ855403,Yes,4,1762,H3N2,1/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2112/2005
HA,KJ855411,Yes,4,1762,H3N2,1/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2160/2005
HA,KJ855419,Yes,4,1762,H3N2,9/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2246/2005
HA,KJ855435,Yes,4,1762,H3N2,11/18/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2601/2005
HA,KJ855451,Yes,4,1762,H3N2,12/15/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2662/2003
HA,KJ855363,Yes,4,1751,H3N2,1/16/06,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF29/2006
HA,KJ855371,Yes,4,1762,H3N2,2/4/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF756/2003
HA,KJ855379,Yes,4,1762,H3N2,7/4/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF835/2003
HA,KJ855387,Yes,4,1747,H3N2,4/23/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF940/2003
HA,GQ402189,Yes,4,1743,H1N1,4/29/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE13494/2009(H1N1)
HA,GQ402190,Yes,4,1743,H1N1,4/29/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE13495/2009(H1N1)
HA,GQ402191,Yes,4,1744,H1N1,4/27/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE13547/2009(H1N1)
HA,GQ402192,Yes,4,1743,H1N1,4/28/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE13551/2009(H1N1)
HA,GQ402193,Yes,4,1743,H1N1,4/29/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE13555/2009(H1N1)
HA,CY110743,No,4,1745,H1N1,1/26/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE1474/2012
HA,CY089387,No,4,1777,H1N1,3/1/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE1945/2011
HA,CY089389,No,4,1763,H1N1,3/22/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE1946/2011
HA,CY089391,No,4,1777,H1N1,3/23/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE1947/2011
HA,CY100546,Yes,4,1762,H3N2,1/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2112/2005
HA,CY100554*,Yes,4,1762,H3N2,6/28/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2118/2005
HA,CY100562,Yes,4,1762,H3N2,6/28/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2160/2005
HA,CY089585*,No,4,1745,H1N1,3/28/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2194/2011
HA,CY100570,Yes,4,1762,H3N2,9/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2227/2005
HA,CY100578,Yes,4,1762,H3N2,9/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2246/2005
HA,CY089852*,No,4,1745,H1N1,4/2/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2419/2011
HA,CY089854,No,4,1718,H1N1,4/4/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2424/2011
HA,CY089856,No,4,1701,H1N1,4/5/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2425/2011
HA,CY100586,Yes,4,1762,H3N2,6/26/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2601/2003
HA,CY100594,Yes,4,1762,H3N2,12/15/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2662/2003
HA,CY100602,Yes,4,1751,H3N2,1/16/06,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE29/2006
HA,CY120052,No,4,1726,H1N1,2/8/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE3354/2012
HA,CY116642,Yes,4,1701,H1N1,12/18/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE3740/2011
HA,GQ379822,Yes,4,1701,H1N1,7/2/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE4114/2009(H1N1)
HA,GQ132145,Yes,4,1743,H1N1,7/2/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE4114/2009(H1N1)
HA,GQ402188,Yes,4,1743,H1N1,7/2/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE4115/2009(H1N1)
HA,GQ303340,Yes,4,1701,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE4487/2009(H1N1)
HA,FJ998208,Yes,4,1743,H1N1,4/14/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE4487/2009(H1N1)
HA,CY120054,No,4,1726,H1N1,2/22/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE5498/2012
HA,CY120056,No,4,1726,H1N1,2/17/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE5726/2012
HA,CY120058,No,4,1726,H1N1,2/28/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE6023/2012
HA,CY110745*,No,4,1745,H1N1,1/19/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE689/2012
HA,CY125728,Yes,4,1757,H7N3,7/9/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE7218/2012
HA,CY100610,Yes,4,1762,H3N2,2/4/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE756/2003
HA,CY100618,Yes,4,1762,H3N2,7/4/03,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE835/2003
HA,CY100626,Yes,4,1746,H3N2,6/26/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE940/2003
HA,CY120024,Yes,4,1701,H1N1,1/1/10,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRECTRLA/2010
HA,KJ855459*,Yes,4,1762,H3N2,5/22/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/JAL25206/2009
HA,KJ855467*,Yes,4,1762,H3N2,5/22/09,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/JAL25216/2009
HA,KJ855443,Yes,4,1762,H3N2,11/22/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/MEX2640/2005
HA,KJ855395,Yes,4,1762,H3N2,4/14/07,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/NAY2090/2007
HA,KJ855427,Yes,4,1762,H3N2,8/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/QUE2270/2005
HA,KJ855475*,Yes,4,1762,H3N2,9/11/05,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/TLA2227/2005
HA,CY073927,Yes,4,1720,H1N1,1/29/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-005/2008(H1N1)
HA,CY073935,Yes,4,1720,H1N1,1/28/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-006/2008(H1N1)
HA,CY073953,No,4,1720,H1N1,1/1/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-008/2008
HA,CY073960,Yes,4,1720,H1N1,12/10/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-009/2008(H1N1)
HA,CY073899*,No,4,1701,H3N2,2/18/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-010/2008
HA,CY073907*,No,4,1701,H3N2,1/10/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-011/2008
HA,CY073912,No,4,1701,H3N2,1/14/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-012/2008
HA,CY073947,No,4,1701,H3N2,1/3/08,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-014/2008(H1N1)
HA,KJ855331,Yes,4,1762,H3N2,12/1/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/VER40/2011
HA,KJ855355,Yes,4,1762,H3N2,1/17/12,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/VER58/2012
HA,KJ855347,Yes,4,1762,H3N2,12/9/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/VER59/2011
HA,KJ855339,Yes,4,1762,H3N2,12/24/11,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/VER60/2011
HA,FJ179350,No,4,1701,H3N2,4/1/08,IRD:Human,USA,Michigan,8-Jul,A/Michigan/01/2008
HA,GQ476134,No,4,1698,H1N1,1/7/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/01/2009(H1N1)
HA,KC781448,No,4,1701,H1N1,1/27/10,IRD:Human,USA,Michigan,10-Sep,A/Michigan/01/2010
HA,KC883307,No,4,1701,H3N2,1/4/11,IRD:Human,USA,Michigan,11-Oct,A/Michigan/01/2011
HA,KC891102,No,4,1701,H1N1,3/4/12,IRD:Human,USA,Michigan,12-Nov,A/Michigan/01/2012
HA,KF789539,No,4,1701,H3N2,1/31/13,IRD:Human,USA,Michigan,13-Dec,A/Michigan/01/2013
HA,GQ117112,Yes,4,1701,H1N1,4/26/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/02/2009(H1N1)
HA,KC781258,No,4,1701,H1N1,2/24/10,IRD:Human,USA,Michigan,10-Sep,A/Michigan/02/2010
HA,KC881910,No,4,1701,H1N1,2/23/11,IRD:Human,USA,Michigan,11-Oct,A/Michigan/02/2011
HA,KC892477,No,4,1701,H3N2,2/2/12,IRD:Human,USA,Michigan,12-Nov,A/Michigan/02/2012
HA,KF789871,No,4,1701,H3N2,1/3/13,IRD:Human,USA,Michigan,13-Dec,A/Michigan/02/2013
HA,KC781226,No,4,1701,H1N1,3/31/10,IRD:Human,USA,Michigan,10-Sep,A/Michigan/03/2010
HA,KC882278,Yes,4,1701,H1N1,3/30/11,IRD:Human,USA,Michigan,11-Oct,A/Michigan/03/2011
HA,KC892838,Yes,4,1701,H3N2,3/6/12,IRD:Human,USA,Michigan,12-Nov,A/Michigan/03/2012
HA,KF790028,No,4,1701,H3N2,3/28/13,IRD:Human,USA,Michigan,13-Dec,A/Michigan/03/2013
HA,GQ338349,No,4,1701,H1N1,4/24/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/04/2009(H1N1)
HA,KC535493,No,4,1701,H3N2,7/16/10,IRD:Human,USA,Michigan,-N/A-,A/Michigan/04/2010
HA,KC883034,No,4,1701,H3N2,3/18/11,IRD:Human,USA,Michigan,11-Oct,A/Michigan/04/2011
HA,KC892926,No,4,1701,H3N2,3/5/12,IRD:Human,USA,Michigan,12-Nov,A/Michigan/04/2012
HA,FJ686997,No,4,1698,H1N1,11/3/08,IRD:Human,USA,Michigan,9-Aug,A/Michigan/05/2008
HA,GQ323520,No,4,1701,H1N1,5/5/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/05/2009(H1N1)
HA,KC535462,No,4,1701,H3N2,8/20/10,IRD:Human,USA,Michigan,-N/A-,A/Michigan/05/2010
HA,KC883380,No,4,1701,H3N2,4/5/11,IRD:Human,USA,Michigan,11-Oct,A/Michigan/05/2011
HA,KM972876,No,4,1701,H3,7/8/14,IRD:Human,USA,Michigan,-N/A-,A/Michigan/05/2014
HA,FJ687019,No,4,1698,H1N1,11/29/08,IRD:Human,USA,Michigan,9-Aug,A/Michigan/06/2008
HA,GQ894935,Yes,4,1701,H1N1,7/2/09,IRD:Human,USA,Michigan,-N/A-,A/Michigan/06/2009(H1N1)
HA,KC781416,No,4,1701,H1N1,7/27/10,IRD:Human,USA,Michigan,-N/A-,A/Michigan/06/2010
HA,KC883170,No,4,1701,H3N2,8/18/11,IRD:Human,USA,Michigan,-N/A-,A/Michigan/06/2011
HA,KM972844,No,4,1701,H3,7/8/14,IRD:Human,USA,Michigan,-N/A-,A/Michigan/06/2014
HA,EU516032,No,4,1701,H3N2,4/18/07,IRD:Human,USA,Michigan,7-Jun,A/Michigan/07/2007
HA,GQ476023,No,4,1698,H1N1,4/8/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/07/2009(H1N1)
HA,KC892988,No,4,1701,H3N2,10/2/11,IRD:Human,USA,Michigan,12-Nov,A/Michigan/07/2011
HA,KC892991,No,4,1701,H3N2,4/3/12,IRD:Human,USA,Michigan,12-Nov,A/Michigan/07/2012
HA,EU516045,No,4,1701,H3N2,5/3/07,IRD:Human,USA,Michigan,7-Jun,A/Michigan/08/2007
HA,CY016323,No,4,1743,H1N1,1/23/03,IRD:Human,USA,Michigan,3-Feb,A/Michigan/1/2003
HA,EU516053,No,4,1701,H3N2,8/3/07,IRD:Human,USA,Michigan,-N/A-,A/Michigan/10/2007
HA,GQ475652,No,4,1698,H1N1,12/23/08,IRD:Human,USA,Michigan,9-Aug,A/Michigan/10/2008
HA,KC892965,No,4,1701,H3N2,12/25/11,IRD:Human,USA,Michigan,12-Nov,A/Michigan/10/2011
HA,KM064240,No,4,1701,H3N2,12/16/13,IRD:Human,USA,Michigan,13-14,A/Michigan/19/2013
HA,CY016324,No,4,1743,H1N2,2/5/03,IRD:Human,USA,Michigan,3-Feb,A/Michigan/2/2003
HA,KC781776,No,4,1701,H1N1,8/7/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/21/2009
HA,KM064101,No,4,1701,H3N2,12/23/13,IRD:Human,USA,Michigan,13-14,A/Michigan/21/2013
HA,KC535348,No,4,1701,H3N2,7/31/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/22/2009
HA,KC893133,No,4,1701,H3N2,8/13/12,IRD:Human,USA,Michigan,-N/A-,A/Michigan/22/2012
HA,KC535350,No,4,1701,H3N2,8/3/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/23/2009
HA,KC781324,No,4,1701,H1N1,9/26/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/24/2009
HA,KF648215,No,4,1701,H1N1,9/24/12,IRD:Human,USA,Michigan,-N/A-,A/Michigan/24/2012
HA,KC780756,No,4,1701,H1N1,10/14/09,IRD:Human,USA,Michigan,10-Sep,A/Michigan/25/2009
HA,KF790190,No,4,1701,H3N2,10/2/12,IRD:Human,USA,Michigan,13-Dec,A/Michigan/25/2012
HA,KC781937,No,4,1701,H1N1,11/7/09,IRD:Human,USA,Michigan,10-Sep,A/Michigan/26/2009
HA,KC780984,No,4,1701,H1N1,11/9/09,IRD:Human,USA,Michigan,10-Sep,A/Michigan/27/2009
HA,KC780484,No,4,1701,H1N1,12/28/09,IRD:Human,USA,Michigan,10-Sep,A/Michigan/28/2009
HA,KC782235,No,4,1701,H1N1,12/16/09,IRD:Human,USA,Michigan,10-Sep,A/Michigan/29/2009
HA,CY016326,No,4,1743,H1N2,2/1/03,IRD:Human,USA,Michigan,3-Feb,A/Michigan/3/2003
HA,KC781677,No,4,1701,H1N1,4/10/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/30/2009
HA,KC782273,No,4,1727,H1N1,1/15/09,IRD:Human,USA,Michigan,9-Aug,A/Michigan/31/2009
HA,KF789787,Yes,4,1701,H3N2,11/18/12,IRD:Human,USA,Michigan,13-Dec,A/Michigan/32/2012
HA,KF789782,Yes,4,1701,H3N2,12/3/12,IRD:Human,USA,Michigan,13-Dec,A/Michigan/33/2012
HA,CY147290,No,4,1701,H3N2,1/16/13,IRD:Human,USA,Michigan,13-Dec,A/Michigan/3398/2013
HA,CY016327,No,4,1743,H1N1,2/1/03,IRD:Human,USA,Michigan,3-Feb,A/Michigan/4/2003
HA,CY016328,No,4,1743,H1N1,1/31/03,IRD:Human,USA,Michigan,3-Feb,A/Michigan/5/2003
HA,CY016329,No,4,1743,H1N1,2/2/03,IRD:Human,USA,Michigan,3-Feb,A/Michigan/6/2003
HA,CY025221,Yes,4,1744,H1N1,12/28/06,IRD:Human,USA,Michigan,7-Jun,A/Michigan/UR06-0015/2006
HA,GU014752,Yes,4,1701,H1N1,7/11/09,IRD:Human,Japan,-N/A-,9-Aug,A/Mie/41/2009(H1N1)
HA,GU014754,Yes,4,1701,H1N1,7/21/09,IRD:Human,Japan,-N/A-,9-Aug,A/Mie/52/2009(H1N1)
HA,KJ397915,No,4,1709,H5N1,12/1/10,IRD:Bird/Avian,Bangladesh,-N/A-,-N/A-,A/migratory bird/Bangladesh/P18/2010
HA,KJ397920,No,4,1709,H5N1,12/1/10,IRD:Bird/Avian,Bangladesh,-N/A-,-N/A-,A/migratory bird/Bangladesh/P29/2010
HA,GQ232099,No,4,1701,H1N1,5/21/09,IRD:Human,Italy,-N/A-,9-Aug,A/Milan/UHSR1/2009(H1N1)
HA,KC865619,No,4,1726,H3N2,12/24/11,IRD:Human,Iran,-N/A-,-N/A-,A/Minab/797/2011
HA,CY060446,No,4,1701,H1N1,8/22/09,IRD:Human,Brazil,-N/A-,-N/A-,A/Minas Gerais/14602/2009(H1N1)
HA,KF700937,No,4,1701,H1N1,6/12/09,IRD:Human,Brazil,-N/A-,-N/A-,A/Minas Gerais/490/2009
HA,KF700940,No,4,1701,H1N1,6/12/09,IRD:Human,Brazil,-N/A-,-N/A-,A/Minas Gerais/490/2009
HA,KF700938,No,4,1701,H1N1,6/12/09,IRD:Human,Brazil,-N/A-,-N/A-,A/Minas Gerais/490/2009
HA,KF700939,No,4,1701,H1N1,6/12/09,IRD:Human,Brazil,-N/A-,-N/A-,A/Minas Gerais/490/2009
HA,EU826551,Yes,4,1701,H3N2,9/27/07,IRD:Weasel,Canada,-N/A-,-N/A-,A/mink/Nova Scotia/1055488/2007(H3N2)
HA,KC435060,Yes,4,1701,H1N1,11/13/12,IRD:Weasel,USA,South Dakota,13-Dec,A/mink/South Dakota/A01279427/2012(H1N1)
HA,M21646,No,4,1727,H10N4,6/7/09,IRD:null,Sweden,-N/A-,-N/A-,A/mink/Sweden/1984
HA,GQ176144,Yes,4,1726,H10N4,10/1/84,IRD:Weasel,Sweden,-N/A-,84-85,A/mink/Sweden/3900/1984(H10N4)
HA,JX565432,Yes,4,1701,H3N2,8/14/12,IRD:null,USA,Wisconsin,-N/A-,A/mink/Wisconsin/31512-7/2012
HA,CY176706,Yes,4,1735,H1N1,2/27/12,IRD:Human,USA,Minnesota,12-Nov,A/Minneapolis/INS3_675/2012
HA,EU851985,No,4,1698,H1N1,1/15/08,IRD:Human,USA,Minnesota,8-Jul,A/Minnesota/01/2008
HA,GQ476098,No,4,1698,H1N1,1/16/09,IRD:Human,USA,Minnesota,9-Aug,A/Minnesota/01/2009(H1N1)
HA,GQ475996,No,4,1698,H1N1,1/16/09,IRD:Human,USA,Minnesota,9-Aug,A/Minnesota/01/2009(H1N1)
HA,KC780307,No,4,1701,H1N1,1/1/10,IRD:Human,USA,Minnesota,10-Sep,A/Minnesota/01/2010
HA,KC881624,No,4,1701,H1N1,1/6/11,IRD:Human,USA,Minnesota,11-Oct,A/Minnesota/01/2011
HA,KF790065,No,4,1701,H3N2,1/8/13,IRD:Human,USA,Minnesota,13-Dec,A/Minnesota/01/2013
HA,EU199332,No,4,1698,H1N1,1/25/07,IRD:Human,USA,Minnesota,7-Jun,A/Minnesota/02/2007
HA,EU779506,No,4,1701,H3N2,1/11/08,IRD:Human,USA,Minnesota,8-Jul,A/Minnesota/02/2008
HA,GQ338364,Yes,4,1701,H1N1,4/27/09,IRD:Human,USA,Minnesota,9-Aug,A/Minnesota/02/2009(H1N1)
HA,KC782004,No,4,1701,H1N1,2/17/10,IRD:Human,USA,Minnesota,10-Sep,A/Minnesota/02/2010
HA,KC893104,No,4,1701,H3N2,1/14/12,IRD:Human,USA,Minnesota,12-Nov,A/Minnesota/02/2012
HA,KF647964,No,4,1701,H1N1,3/1/13,IRD:Human,USA,Minnesota,13-Dec,A/Minnesota/02/2013
HA,KM064273,No,4,1701,H3N2,2/4/14,IRD:Human,USA,Minnesota,13-14,A/Minnesota/02/2014
HA,GQ200217,No,4,1701,H1N1,4/1/09,IRD:Human,USA,Minnesota,9-Aug,A/Minnesota/03/2009(H1N1)
HA,KC781335,No,4,1701,H1N1,3/12/10,IRD:Human,USA,Minnesota,10-Sep,A/Minnesota/03/2010
HA,KC881972,Yes,4,1701,H1N1,2/18/11,IRD:Human,USA,Minnesota,11-Oct,A/Minnesota/03/2011
HA,KC881905,Yes,4,1701,H1N1,2/18/11,IRD:Human,USA,Minnesota,11-Oct,A/Minnesota/03/2011
HA,KC893116,No,4,1701,H3N2,1/30/12,IRD:Human,USA,Minnesota,12-Nov,A/Minnesota/03/2012
HA,KF789740,No,4,1701,H3N2,3/6/13,IRD:Human,USA,Minnesota,13-Dec,A/Minnesota/03/2013
HA,KM409379,No,4,1701,H1N1,3/16/14,IRD:Human,USA,Minnesota,13-14,A/Minnesota/03/2014
HA,EU779508,No,4,1701,H3N2,1/21/08,IRD:Human,USA,Minnesota,8-Jul,A/Minnesota/04/2008
HA,GQ476145,No,4,1698,H1N1,4/30/09,IRD:Human,USA,Minnesota,9-Aug,A/Minnesota/04/2009(H1N1)
HA,KC782128,No,4,1701,H1N1,3/22/10,IRD:Human,USA,Minnesota,10-Sep,A/Minnesota/04/2010
HA,KC882953,No,4,1701,H3N2,1/19/11,IRD:Human,USA,Minnesota,11-Oct,A/Minnesota/04/2011
HA,KC892306,No,4,1701,H3N2,2/15/12,IRD:Human,USA,Minnesota,12-Nov,A/Minnesota/04/2012
HA,KF790389,No,4,1701,H3N2,4/16/13,IRD:Human,USA,Minnesota,13-Dec,A/Minnesota/04/2013
HA,KM064115,No,4,1701,H3N2,3/10/14,IRD:Human,USA,Minnesota,13-14,A/Minnesota/04/2014
HA,EU885499,No,4,1701,H3N2,1/6/08,IRD:Human,USA,Minnesota,8-Jul,A/Minnesota/05/2008
HA,KC535319,No,4,1701,H3N2,5/4/09,IRD:Human,USA,Minnesota,9-Aug,A/Minnesota/05/2009
HA,KC882955,No,4,1701,H3N2,1/21/11,IRD:Human,USA,Minnesota,11-Oct,A/Minnesota/05/2011
HA,KC892278,No,4,1701,H3N2,3/8/12,IRD:Human,USA,Minnesota,12-Nov,A/Minnesota/05/2012
HA,KF790155,No,4,1701,H3N2,7/12/13,IRD:Human,USA,Minnesota,-N/A-,A/Minnesota/05/2013
HA,EU885534,No,4,1701,H3N2,3/13/08,IRD:Human,USA,Minnesota,8-Jul,A/Minnesota/06/2008
